BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
20-114622,2021-02-03 00:00:00,,2021-03-04 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,141,Génie civil,CF_NIV_SUIV,True,True,64,,travaux d'entretien et de réparation de la chaussée sur le réseau de la dir atlantique
20-114622,2021-02-03 00:00:00,,2021-03-04 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,141,Génie civil,CF_NIV_SUIV,True,True,16,,travaux d'entretien et de réparation de la chaussée sur le réseau de la dir atlantique
20-114622,2021-02-03 00:00:00,,2021-03-04 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,141,Génie civil,CF_NIV_SUIV,True,True,17,,travaux d'entretien et de réparation de la chaussée sur le réseau de la dir atlantique
20-117134,2021-02-04 00:00:00,,2021-03-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,366,Voirie et réseaux divers,CF_NIV_SUIV,False,False,971,,Travaux d'amélioration des accotements des routes de guadeloupe
20-117935,2021-02-13 00:00:00,2021-03-22 12:00:00,2021-03-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,27,,Mise à hauteur et maintenance des servitudes de la ligne d'entraînement de 2 MW de la pompe principale du GTH sur le site de DGA techniques hydrodynamiques à Val de Reuil.
20-117935,2021-02-13 00:00:00,2021-03-22 12:00:00,2021-03-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,255,Ouvrage hydraulique,CF_NIV_SUIV,False,False,27,,Mise à hauteur et maintenance des servitudes de la ligne d'entraînement de 2 MW de la pompe principale du GTH sur le site de DGA techniques hydrodynamiques à Val de Reuil.
20-117935,2021-02-13 00:00:00,2021-03-22 12:00:00,2021-03-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,270,Plomberie (travaux),CF_NIV_SUIV,False,False,27,,Mise à hauteur et maintenance des servitudes de la ligne d'entraînement de 2 MW de la pompe principale du GTH sur le site de DGA techniques hydrodynamiques à Val de Reuil.
20-117935,2021-02-13 00:00:00,2021-03-22 12:00:00,2021-03-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,479,Amiante (désamiantage),CF_NIV_SUIV,False,False,27,,Mise à hauteur et maintenance des servitudes de la ligne d'entraînement de 2 MW de la pompe principale du GTH sur le site de DGA techniques hydrodynamiques à Val de Reuil.
20-119688,2021-02-05 00:00:00,,2021-03-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,93,,conception et réalisation d'un outil de suivi des flux de matières premières destinées à l'alimentation animale
20-119688,2021-02-05 00:00:00,,2021-03-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,93,,conception et réalisation d'un outil de suivi des flux de matières premières destinées à l'alimentation animale
20-123123,2021-02-28 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,203,Matériel électrique,CF_NIV_SUIV,False,False,34,,fourniture de matériels et équipements électriques
20-124569,2021-02-18 00:00:00,,2021-03-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,59,"Chauffage (exploitation, entretien)",CF_NIV_SUIV,False,False,75,,"maintenance et entretien des installations de chauffage, de climatisation, de ventilation mécanique et de plomberie des unités 1016 et 970 de l'inserm."
20-124569,2021-02-18 00:00:00,,2021-03-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,62,Climatisation,CF_NIV_SUIV,False,False,75,,"maintenance et entretien des installations de chauffage, de climatisation, de ventilation mécanique et de plomberie des unités 1016 et 970 de l'inserm."
20-124969,2021-02-01 00:00:00,2021-04-09 13:00:00,2021-04-08 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,72,Contrôle technique,CF_NIV_SUIV,False,False,73,,missions de contrôle technique pour la création d'un pôle d'échange multimodal à saint jean de maurienne (bâtiment voyageur et gare routière)
20-126238,2021-02-05 00:00:00,,2021-03-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,79,Chaussures ou articles chaussants,CF_NIV_SUIV,False,False,56,,FOURNITURE ET LIVRAISON DE VETEMENTS DE TRAVAIL ET EPI
20-126238,2021-02-05 00:00:00,,2021-03-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,115,Equipements spécialisés,CF_NIV_SUIV,False,False,56,,FOURNITURE ET LIVRAISON DE VETEMENTS DE TRAVAIL ET EPI
20-126238,2021-02-05 00:00:00,,2021-03-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,150,Habillement,CF_NIV_SUIV,False,False,56,,FOURNITURE ET LIVRAISON DE VETEMENTS DE TRAVAIL ET EPI
20-126238,2021-02-05 00:00:00,,2021-03-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,209,Matériel de sécurité,CF_NIV_SUIV,False,False,56,,FOURNITURE ET LIVRAISON DE VETEMENTS DE TRAVAIL ET EPI
20-126238,2021-02-05 00:00:00,,2021-03-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,343,Textile,CF_NIV_SUIV,False,False,56,,FOURNITURE ET LIVRAISON DE VETEMENTS DE TRAVAIL ET EPI
20-130623,2021-02-12 00:00:00,,2021-04-05 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,4,Aéronautique,CF_NIV_SUIV,False,True,31,,renouvellement des bancs radio CMS 50 et CMS 52 suite à obsolescence et évolution des installations radio
20-135729,2021-02-05 00:00:00,,2021-03-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,87,Démolition,CF_NIV_SUIV,True,False,59,,Accord-cadre mono attributaire à bons de commande pour la requalification de petites friches dans le cadre des missions de l' l'Etablissement Public Foncier Nord-Pas de Calais
20-135729,2021-02-05 00:00:00,,2021-03-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,87,Démolition,CF_NIV_SUIV,True,False,62,,Accord-cadre mono attributaire à bons de commande pour la requalification de petites friches dans le cadre des missions de l' l'Etablissement Public Foncier Nord-Pas de Calais
20-135729,2021-02-05 00:00:00,,2021-03-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,101,Echafaudage,CF_NIV_SUIV,True,False,59,,Accord-cadre mono attributaire à bons de commande pour la requalification de petites friches dans le cadre des missions de l' l'Etablissement Public Foncier Nord-Pas de Calais
20-135729,2021-02-05 00:00:00,,2021-03-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,101,Echafaudage,CF_NIV_SUIV,True,False,62,,Accord-cadre mono attributaire à bons de commande pour la requalification de petites friches dans le cadre des missions de l' l'Etablissement Public Foncier Nord-Pas de Calais
20-135729,2021-02-05 00:00:00,,2021-03-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,195,Maçonnerie,CF_NIV_SUIV,True,False,59,,Accord-cadre mono attributaire à bons de commande pour la requalification de petites friches dans le cadre des missions de l' l'Etablissement Public Foncier Nord-Pas de Calais
20-135729,2021-02-05 00:00:00,,2021-03-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,195,Maçonnerie,CF_NIV_SUIV,True,False,62,,Accord-cadre mono attributaire à bons de commande pour la requalification de petites friches dans le cadre des missions de l' l'Etablissement Public Foncier Nord-Pas de Calais
20-135729,2021-02-05 00:00:00,,2021-03-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,479,Amiante (désamiantage),CF_NIV_SUIV,True,False,59,,Accord-cadre mono attributaire à bons de commande pour la requalification de petites friches dans le cadre des missions de l' l'Etablissement Public Foncier Nord-Pas de Calais
20-135729,2021-02-05 00:00:00,,2021-03-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,479,Amiante (désamiantage),CF_NIV_SUIV,True,False,62,,Accord-cadre mono attributaire à bons de commande pour la requalification de petites friches dans le cadre des missions de l' l'Etablissement Public Foncier Nord-Pas de Calais
20-137108,2021-02-26 00:00:00,,2021-04-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,108,Electroménager,CF_NIV_SUIV,False,True,6,,"Acquisition de mobilier et équipements de décoration, petit et gros électroménager, équipements de la maison, vidéo, son, jeux et jouets de la petite enfance"
20-137108,2021-02-26 00:00:00,,2021-04-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,175,"Jeux, jouets",CF_NIV_SUIV,False,True,6,,"Acquisition de mobilier et équipements de décoration, petit et gros électroménager, équipements de la maison, vidéo, son, jeux et jouets de la petite enfance"
20-137108,2021-02-26 00:00:00,,2021-04-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,True,6,,"Acquisition de mobilier et équipements de décoration, petit et gros électroménager, équipements de la maison, vidéo, son, jeux et jouets de la petite enfance"
20-137108,2021-02-26 00:00:00,,2021-04-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,340,Télévision,CF_NIV_SUIV,False,True,6,,"Acquisition de mobilier et équipements de décoration, petit et gros électroménager, équipements de la maison, vidéo, son, jeux et jouets de la petite enfance"
20-137224,2021-02-25 00:00:00,2021-03-19 12:00:00,2021-03-19 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,False,False,22,,contournement sud de saint-brieuc - st hervé - déplacements doux - tac
20-138546,2021-02-03 00:00:00,,2021-03-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,162,Informatique (matériel),CF_NIV_SUIV,False,False,82,,"fourniture, maintenance, prestations de services associés et documentation de systèmes unix, cisc et périphériques associé"
20-138546,2021-02-03 00:00:00,,2021-03-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,82,,"fourniture, maintenance, prestations de services associés et documentation de systèmes unix, cisc et périphériques associé"
20-138546,2021-02-03 00:00:00,,2021-03-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,186,Logiciel,CF_NIV_SUIV,False,False,82,,"fourniture, maintenance, prestations de services associés et documentation de systèmes unix, cisc et périphériques associé"
20-138546,2021-02-03 00:00:00,,2021-03-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,82,,"fourniture, maintenance, prestations de services associés et documentation de systèmes unix, cisc et périphériques associé"
20-138546,2021-02-03 00:00:00,,2021-03-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,454,Informatique (maintenance serveurs et réseaux),CF_NIV_SUIV,False,False,82,,"fourniture, maintenance, prestations de services associés et documentation de systèmes unix, cisc et périphériques associé"
20-138556,2021-02-03 00:00:00,2021-03-08 16:00:00,2021-03-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,117,Etanchéité,CF_NIV_SUIV,False,False,83,,Accord-cadre à marchés subséquents pour la fourniture de joints d'étanchéités divers pour les besoins nécessaires au maintien en condition opérationnelle (mco) des éléments de la force maritime (efm).
20-139239,2021-02-04 00:00:00,,2021-03-11 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,971,,balayage mécanique des routes de guadeloupe
20-139239,2021-02-04 00:00:00,,2021-03-11 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,365,Voirie,CF_NIV_SUIV,False,False,971,,balayage mécanique des routes de guadeloupe
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,83,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,94,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,75,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,4,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,6,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,84,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,13,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,83,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,94,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,75,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,4,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,6,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,84,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,13,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,83,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,94,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,75,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,4,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,6,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,84,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139528,2021-02-17 00:00:00,,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,13,,Concours de maîtrise d'oeuvre pour le projet de réhabilitation et d'extension du palais de justice de toulon
20-139556,2021-02-25 00:00:00,,2021-04-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,31,,tma transverses
20-139556,2021-02-25 00:00:00,,2021-04-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,92,,tma transverses
20-139556,2021-02-25 00:00:00,,2021-04-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,31,,tma transverses
20-139556,2021-02-25 00:00:00,,2021-04-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,92,,tma transverses
20-139746,2021-02-04 00:00:00,,2021-04-02 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,7,,prestations pour la réalisation de contrôles de conformité de branchements privés au réseau d'assainissement collectif
20-140025,2021-02-05 00:00:00,,2021-05-02 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,971,,Appel d'offres relatif à la sélection d'intermédiaire financier pour la gestion de fonds de prêt d'honneur dans le cadre du programme opérationnel région Guadeloupe FEDER 2014-2020
20-140222,2021-02-03 00:00:00,,2021-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,82,,prestations d'activités d'intégration dans le domaine des infrastructures et socles techniques
21-12751,2021-01-30 00:00:00,,2021-02-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,31,,"Assistance à maîtrise d'ouvrage pour la mise en oeuvre opérationnelle, technique, financière et juridique de l'Agence Régionale des Investissements Stratégiques"
21-12751,2021-01-30 00:00:00,,2021-02-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,34,,"Assistance à maîtrise d'ouvrage pour la mise en oeuvre opérationnelle, technique, financière et juridique de l'Agence Régionale des Investissements Stratégiques"
20-142373,2021-02-17 00:00:00,2021-03-29 15:00:00,2021-03-28 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,12,Armement,CF_NIV_SUIV,False,False,35,,"Améliorations et maintenance corrective et de sécurité des moyens DRUIDE et RAMIUS, avec fourniture d'un récepteur SuperHétérodyne (ESCADRE 2)"
20-142373,2021-02-17 00:00:00,2021-03-29 15:00:00,2021-03-28 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,35,,"Améliorations et maintenance corrective et de sécurité des moyens DRUIDE et RAMIUS, avec fourniture d'un récepteur SuperHétérodyne (ESCADRE 2)"
