BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
21-20608,2021-02-12 00:00:00,2021-03-08 12:00:00,2021-03-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,17,Ascenseur,CF_NIV_SUIV,False,False,69,,Bains douches Delessert - Mise en accessibilité
21-20609,2021-02-12 00:00:00,2021-03-17 15:00:00,2021-03-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,63,,Achat de 3 véhicules isothermes électriques à température positive pour le service de Repas A Domicile (RAD) du Centre Communal d'Action Sociale de Clermont-Ferrand
21-20610,2021-02-14 00:00:00,,2021-03-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,22,Audiovisuel,CF_NIV_SUIV,False,True,75,,Equipement scénique des auditoriums du campus parisien de Neoma Bs
21-20611,2021-02-12 00:00:00,2021-03-10 15:00:00,2021-03-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,38,,Mission d'assistance à maîtrise d'ouvrage pour la vidange des digesteurs de l'usine de traitement des eaux usées Aquapole
21-20612,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,175,"Jeux, jouets",CF_NIV_SUIV,False,False,77,,FOURNITURES DE JEUX ET JOUETS POUR LES DIFFERENTS SERVICES DE LA VILLE DE TORCY
21-20613,2021-02-12 00:00:00,2021-04-01 12:00:00,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,253,Ouvrage d'infrastructure,CF_NIV_SUIV,False,False,77,,F_M36_2020 misit vdi / réseau lan / téléphonie
21-20613,2021-02-12 00:00:00,2021-04-01 12:00:00,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,253,Ouvrage d'infrastructure,CF_NIV_SUIV,False,False,91,,F_M36_2020 misit vdi / réseau lan / téléphonie
21-20613,2021-02-12 00:00:00,2021-04-01 12:00:00,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,253,Ouvrage d'infrastructure,CF_NIV_SUIV,False,False,94,,F_M36_2020 misit vdi / réseau lan / téléphonie
21-20613,2021-02-12 00:00:00,2021-04-01 12:00:00,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,253,Ouvrage d'infrastructure,CF_NIV_SUIV,False,False,75,,F_M36_2020 misit vdi / réseau lan / téléphonie
21-20613,2021-02-12 00:00:00,2021-04-01 12:00:00,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,253,Ouvrage d'infrastructure,CF_NIV_SUIV,False,False,78,,F_M36_2020 misit vdi / réseau lan / téléphonie
21-20613,2021-02-12 00:00:00,2021-04-01 12:00:00,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,338,Télécommunications,CF_NIV_SUIV,False,False,77,,F_M36_2020 misit vdi / réseau lan / téléphonie
21-20613,2021-02-12 00:00:00,2021-04-01 12:00:00,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,338,Télécommunications,CF_NIV_SUIV,False,False,91,,F_M36_2020 misit vdi / réseau lan / téléphonie
21-20613,2021-02-12 00:00:00,2021-04-01 12:00:00,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,338,Télécommunications,CF_NIV_SUIV,False,False,94,,F_M36_2020 misit vdi / réseau lan / téléphonie
21-20613,2021-02-12 00:00:00,2021-04-01 12:00:00,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,338,Télécommunications,CF_NIV_SUIV,False,False,75,,F_M36_2020 misit vdi / réseau lan / téléphonie
21-20613,2021-02-12 00:00:00,2021-04-01 12:00:00,2021-03-31 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,338,Télécommunications,CF_NIV_SUIV,False,False,78,,F_M36_2020 misit vdi / réseau lan / téléphonie
21-20614,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,111,Equipement hydraulique,CF_NIV_SUIV,False,True,23,,Usine de BEAUMONT : modification de la filière de traitement - Station de traitement de BeaumontCommune de Saint Yrieix-Les-Bois (23150) pour le compte de la Communauté d'Agglomération du Grand
21-20614,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-12 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,255,Ouvrage hydraulique,CF_NIV_SUIV,False,True,23,,Usine de BEAUMONT : modification de la filière de traitement - Station de traitement de BeaumontCommune de Saint Yrieix-Les-Bois (23150) pour le compte de la Communauté d'Agglomération du Grand
21-20615,2021-02-12 00:00:00,2021-03-15 12:00:00,2021-03-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,116,Espaces verts,CF_NIV_SUIV,True,False,75,,"ACCORD CADRE DE PRESTATIONS D'ENTRETIEN DES ESPACES VERTS, BACS, JARDINIERES ET TOITURES TERRASSES VEGETALISEES"
21-20616,2021-02-15 00:00:00,2021-03-15 12:00:00,2021-03-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,30,,"etude de définition pour la création d'une station intercommunale de traitement des eaux usées (steu) - communes de manduel, redessan, rodilhan et bouillargues"
21-20616,2021-02-15 00:00:00,2021-03-15 12:00:00,2021-03-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,30,,"etude de définition pour la création d'une station intercommunale de traitement des eaux usées (steu) - communes de manduel, redessan, rodilhan et bouillargues"
21-20616,2021-02-15 00:00:00,2021-03-15 12:00:00,2021-03-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,30,,"etude de définition pour la création d'une station intercommunale de traitement des eaux usées (steu) - communes de manduel, redessan, rodilhan et bouillargues"
21-20617,2021-02-12 00:00:00,,2021-03-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,75,,Restructuration d'un immeuble de bureaux en vue de la création de 13 logements locatifs sociaux au 2 cité Charles Godon à Paris 9ème
21-20618,2021-02-12 00:00:00,,2021-05-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,78,,Mise à disposition d'un outil de Gestion des baux et des états des lieux dématérialisés et prestations associées
21-20618,2021-02-12 00:00:00,,2021-05-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,186,Logiciel,CF_NIV_SUIV,False,False,78,,Mise à disposition d'un outil de Gestion des baux et des états des lieux dématérialisés et prestations associées
21-20618,2021-02-12 00:00:00,,2021-05-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,453,Informatique (assistance),CF_NIV_SUIV,False,False,78,,Mise à disposition d'un outil de Gestion des baux et des états des lieux dématérialisés et prestations associées
21-20619,2021-02-12 00:00:00,,2021-05-11 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,False,False,17,,Réfection des toitures du bâtiment Werzalit
21-2062,2021-02-01 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,19,Assistance technique,CF_NIV_SUIV,False,False,13,,assistance technique pour le suivi de l'élaboration de la maquette numérique bim du centre pénitentiaire des baumettes 3
21-2062,2021-02-01 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,19,Assistance technique,CF_NIV_SUIV,False,False,75,,assistance technique pour le suivi de l'élaboration de la maquette numérique bim du centre pénitentiaire des baumettes 3
21-2062,2021-02-01 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,19,Assistance technique,CF_NIV_SUIV,False,False,94,,assistance technique pour le suivi de l'élaboration de la maquette numérique bim du centre pénitentiaire des baumettes 3
21-2062,2021-02-01 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,13,,assistance technique pour le suivi de l'élaboration de la maquette numérique bim du centre pénitentiaire des baumettes 3
21-2062,2021-02-01 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,75,,assistance technique pour le suivi de l'élaboration de la maquette numérique bim du centre pénitentiaire des baumettes 3
21-2062,2021-02-01 00:00:00,2021-02-22 12:00:00,2021-02-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,433,Assistance à maîtrise d'ouvrage,CF_NIV_SUIV,False,False,94,,assistance technique pour le suivi de l'élaboration de la maquette numérique bim du centre pénitentiaire des baumettes 3
21-20621,2021-02-14 00:00:00,,2021-04-12 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,59,,collecte des colonnes d'apport volontaire destinées aux déchets recyclables
21-20622,2021-02-12 00:00:00,2021-03-17 12:00:00,2021-03-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,308,Revêtements de sols,CF_NIV_SUIV,False,False,36,,rénovation sols et murs de trois résidences du centre départemental gériatrique de l'indre
21-20622,2021-02-12 00:00:00,2021-03-17 12:00:00,2021-03-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,309,Revêtements muraux,CF_NIV_SUIV,False,False,36,,rénovation sols et murs de trois résidences du centre départemental gériatrique de l'indre
21-20623,2021-02-14 00:00:00,,2021-02-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,239,Nettoyage de locaux,CF_NIV_SUIV,False,False,75,,NETTOYAGE DES LOCAUX D'UN CENTRE DE FORMATION
21-20625,2021-02-12 00:00:00,,2021-03-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,95,,"La présente consultation a pour objet la fourniture, la pose, le remplacement et le dépannage de différents stores intérieurs et extérieurs, de volets roulants aluminium et PVC ainsi que les volets.."
21-20625,2021-02-12 00:00:00,,2021-03-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,93,,"La présente consultation a pour objet la fourniture, la pose, le remplacement et le dépannage de différents stores intérieurs et extérieurs, de volets roulants aluminium et PVC ainsi que les volets.."
21-20625,2021-02-12 00:00:00,,2021-03-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,414,Occultation,CF_NIV_SUIV,False,False,95,,"La présente consultation a pour objet la fourniture, la pose, le remplacement et le dépannage de différents stores intérieurs et extérieurs, de volets roulants aluminium et PVC ainsi que les volets.."
21-20625,2021-02-12 00:00:00,,2021-03-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,414,Occultation,CF_NIV_SUIV,False,False,93,,"La présente consultation a pour objet la fourniture, la pose, le remplacement et le dépannage de différents stores intérieurs et extérieurs, de volets roulants aluminium et PVC ainsi que les volets.."
21-20626,2021-02-14 00:00:00,,2021-03-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,False,79,,"Fournitures et installation de mobiliers de collectivités, de matériels et de mobiliers de sciences (Relance)."
21-20628,2021-02-14 00:00:00,,2021-03-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,75,,Marché de maîtrise d'oeuvre pour les travaux de rénovation d'un immeuble tertiaire de 18 206m²
21-20628,2021-02-14 00:00:00,,2021-03-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,93,,Marché de maîtrise d'oeuvre pour les travaux de rénovation d'un immeuble tertiaire de 18 206m²
21-20629,2021-02-18 00:00:00,,2021-04-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,138,Gardiennage,CF_NIV_SUIV,False,False,35,,L'accueil et le gardiennage de lieux de mise à l'abri de familles avec enfants
21-20630,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,28,"Bassin, étang",CF_NIV_SUIV,True,False,54,,Travaux d'agrandissement du parking des Bénédictins à Lunéville
21-20630,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,28,"Bassin, étang",CF_NIV_SUIV,True,False,1,,Travaux d'agrandissement du parking des Bénédictins à Lunéville
21-20630,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,True,False,54,,Travaux d'agrandissement du parking des Bénédictins à Lunéville
21-20630,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,True,False,1,,Travaux d'agrandissement du parking des Bénédictins à Lunéville
21-20630,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,116,Espaces verts,CF_NIV_SUIV,True,False,54,,Travaux d'agrandissement du parking des Bénédictins à Lunéville
21-20630,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,116,Espaces verts,CF_NIV_SUIV,True,False,1,,Travaux d'agrandissement du parking des Bénédictins à Lunéville
21-20630,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,141,Génie civil,CF_NIV_SUIV,True,False,54,,Travaux d'agrandissement du parking des Bénédictins à Lunéville
21-20630,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,141,Génie civil,CF_NIV_SUIV,True,False,1,,Travaux d'agrandissement du parking des Bénédictins à Lunéville
21-20630,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,306,Réseaux divers,CF_NIV_SUIV,True,False,54,,Travaux d'agrandissement du parking des Bénédictins à Lunéville
21-20630,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,306,Réseaux divers,CF_NIV_SUIV,True,False,1,,Travaux d'agrandissement du parking des Bénédictins à Lunéville
21-20630,2021-02-12 00:00:00,2021-03-12 12:00:00,2021-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,True,False,54,,Travaux d'agrandissement du parking des Bénédictins à Lunéville
