,BOAMP_AVIS_NUM,D_17_01_Modif_Cpv,D_17_01_01_Modif_Cpv_Principal,D_17_01_02_Modif_Cpv_Supplementaire,D_17_02_Modif_Codenuts,D_17_03_Modif_Lieuprincipal,D_17_04_Modif_Description,D_17_05_Modif_Dureemois,D_17_06_Modif_Dureejours,D_17_07_Modif_Datefin,D_17_08_Modif_Datedebut,D_17_09_Modif_Valeur,D_17_09_01_Modif_Valeur_Value,D_17_09_02_Modif_Valeur_Devise,D_17_10_Modif_Groupementeconomique,D_17_11_Modif_Titulaire,D_17_11_01_Modif_Titulaire_Denomination,D_17_11_02_Modif_Titulaire_Codeidentnational,D_17_11_03_Modif_Titulaire_Correspondant,D_17_11_04_Modif_Titulaire_Adresse,D_17_11_05_Modif_Titulaire_Cp,D_17_11_06_Modif_Titulaire_Ville,D_17_11_07_Modif_Titulaire_Codenuts,D_17_11_08_Modif_Titulaire_Pays,D_17_11_09_Modif_Titulaire_Tel,D_17_11_10_Modif_Titulaire_Poste,D_17_11_11_Modif_Titulaire_Fax,D_17_11_12_Modif_Titulaire_Mel,D_17_11_13_Modif_Titulaire_Url,D_17_11_14_Modif_Titulaire_Pmeoui,D_17_11_15_Modif_Titulaire_Pmenon,D_17_12_Modif_Descmodif,D_17_13_Modif_Besointvx,D_17_14_Modif_Modifrnec,D_17_15_Modif_Valeuravt,D_17_15_01_Modif_Valeuravt_Value,D_17_15_02_Modif_Valeuravt_Devise,D_17_16_Modif_Valeurapr,D_17_16_01_Modif_Valeurapr_Value,D_17_16_02_Modif_Valeurapr_Devise
10,21-10144,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
11,21-10730,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
12,21-14543,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
13,21-14950,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
14,21-15438,CF_NIV_SUIV,72510000.0,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CODE_NUTS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">FRI11</CODE_NUTS>",,"Le présent marché a pour objet la fourniture, la mise en uvre, lhébergement, la maintenance et les développements spécifiques dun système dinformation géographique web mutualisé dédié aux collectivités et établissements publics adhérents de lAgence Technique Départementale de la Dordogne.",72.0,,,,CF_NIV_SUIV,178800.0,EUR,,CF_NIV_SUIV,Géomatika SARL,,,,None,BIDART,FRI15,,,,,,,False,True,Modification de l'Acte d'engagement et du bordereau des prix suite suite au besoin de maintenir la fonctionnalité de facturation ORMC (Ordre de recettes multi créanciers) non prévue au marché initial. Cette fonctionnalité permet aux collectivités d'envoyer des titres de recettes.,LATD a fait développer un outil spécifique pour le traitement de la facturation par titres individuels. Cet outil nécessite une maintenance annuelle au-delà de la maintenance générale de la solution globale définie dans le marché. Le bordereau de prix annexé à lacte dengagement prend en compte ces modifications.Cet avenant a pour objet lajout de la prestation de maintenance sur une fonctionnalité de facturation ORMC.,,CF_NIV_SUIV,178800.0,EUR,CF_NIV_SUIV,182400.0,EUR
15,21-15438,CF_NIV_SUIV,48900000.0,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CODE_NUTS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">FRI11</CODE_NUTS>",,"Le présent marché a pour objet la fourniture, la mise en uvre, lhébergement, la maintenance et les développements spécifiques dun système dinformation géographique web mutualisé dédié aux collectivités et établissements publics adhérents de lAgence Technique Départementale de la Dordogne.",72.0,,,,CF_NIV_SUIV,178800.0,EUR,,CF_NIV_SUIV,Géomatika SARL,,,,None,BIDART,FRI15,,,,,,,False,True,Modification de l'Acte d'engagement et du bordereau des prix suite suite au besoin de maintenir la fonctionnalité de facturation ORMC (Ordre de recettes multi créanciers) non prévue au marché initial. Cette fonctionnalité permet aux collectivités d'envoyer des titres de recettes.,LATD a fait développer un outil spécifique pour le traitement de la facturation par titres individuels. Cet outil nécessite une maintenance annuelle au-delà de la maintenance générale de la solution globale définie dans le marché. Le bordereau de prix annexé à lacte dengagement prend en compte ces modifications.Cet avenant a pour objet lajout de la prestation de maintenance sur une fonctionnalité de facturation ORMC.,,CF_NIV_SUIV,178800.0,EUR,CF_NIV_SUIV,182400.0,EUR
16,21-15477,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
17,21-17721,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
18,21-21243,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
19,21-23587,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
20,21-23917,CF_NIV_SUIV,64200000.0,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CODE_NUTS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">FRB05</CODE_NUTS>",Départements du Loir-et-Cher et de l'Indre-et-Loire," Les missions du délégataire sont les suivantes :° Mission no1 - Concevoir, construire et exploiter le réseau de Desserte FttH/FttE de la Phase 1° Mission no2  - Reprendre en affermage le réseau de dessert FttE Pré-BLOM établi sous maitrise d'ouvrage publique pour apporter une solution Très haut Débit filaire complémentaire au FttH.Le projet vise la couverture FTTH du périmètre d'initiative publique, comprenant les 521 communes des Départements de Loir-et-Cher et de l'Indre-et-Loire, situées en dehors des zones d'investissement privé, soit 319 642 prises à terme.",324.0,,,,CF_NIV_SUIV,1114092839.0,EUR,,CF_NIV_SUIV,Val de Loire Fibre,,,27 rue Robert Nau,41000,BLOIS,FRB05,,,,,,,False,True,° Modification de la durée de la délégation ° Modification du calendrier de déploiement et de mise en réseau ° Modification de l'article de la convention relatif aux pénalités ° Modification des modalités de financement des investissements sous maîtrise d'ouvrage du Délégataire ° Modification du montant du Fonds de développement des services et des usages numériques ° Adaptation de la garantie construction ° Adaptation de la redevance de frais de contrôle ° Modification portant sur la conception du réseau,,"Les parties ont constaté que l'exécution de la convention était soumise à des difficultés pour la construction du réseau du fait notamment de la crise sanitaire liée à la propagation du Covid19. Cela a impacté le rythme du déploiement et entraîné la nécessité de réviser le calendrier de déploiement et de rationaliser certaines règles d'ingénierie. L'ampleur et la durée de la crise sanitaire apparaît comme une circonstance, qui ne pouvait être prévue par les parties, justifiant la modification de la convention et notamment sa prolongation de deux ans afin de préserver l'équilibre économique de la concession.",CF_NIV_SUIV,1114092839.0,EUR,CF_NIV_SUIV,1309622604.41,EUR
21,21-23917,CF_NIV_SUIV,64200000.0,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CODE_NUTS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">FRB04</CODE_NUTS>",Départements du Loir-et-Cher et de l'Indre-et-Loire," Les missions du délégataire sont les suivantes :° Mission no1 - Concevoir, construire et exploiter le réseau de Desserte FttH/FttE de la Phase 1° Mission no2  - Reprendre en affermage le réseau de dessert FttE Pré-BLOM établi sous maitrise d'ouvrage publique pour apporter une solution Très haut Débit filaire complémentaire au FttH.Le projet vise la couverture FTTH du périmètre d'initiative publique, comprenant les 521 communes des Départements de Loir-et-Cher et de l'Indre-et-Loire, situées en dehors des zones d'investissement privé, soit 319 642 prises à terme.",324.0,,,,CF_NIV_SUIV,1114092839.0,EUR,,CF_NIV_SUIV,Val de Loire Fibre,,,27 rue Robert Nau,41000,BLOIS,FRB05,,,,,,,False,True,° Modification de la durée de la délégation ° Modification du calendrier de déploiement et de mise en réseau ° Modification de l'article de la convention relatif aux pénalités ° Modification des modalités de financement des investissements sous maîtrise d'ouvrage du Délégataire ° Modification du montant du Fonds de développement des services et des usages numériques ° Adaptation de la garantie construction ° Adaptation de la redevance de frais de contrôle ° Modification portant sur la conception du réseau,,"Les parties ont constaté que l'exécution de la convention était soumise à des difficultés pour la construction du réseau du fait notamment de la crise sanitaire liée à la propagation du Covid19. Cela a impacté le rythme du déploiement et entraîné la nécessité de réviser le calendrier de déploiement et de rationaliser certaines règles d'ingénierie. L'ampleur et la durée de la crise sanitaire apparaît comme une circonstance, qui ne pouvait être prévue par les parties, justifiant la modification de la convention et notamment sa prolongation de deux ans afin de préserver l'équilibre économique de la concession.",CF_NIV_SUIV,1114092839.0,EUR,CF_NIV_SUIV,1309622604.41,EUR
22,21-23917,CF_NIV_SUIV,32412100.0,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CODE_NUTS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">FRB05</CODE_NUTS>",Départements du Loir-et-Cher et de l'Indre-et-Loire," Les missions du délégataire sont les suivantes :° Mission no1 - Concevoir, construire et exploiter le réseau de Desserte FttH/FttE de la Phase 1° Mission no2  - Reprendre en affermage le réseau de dessert FttE Pré-BLOM établi sous maitrise d'ouvrage publique pour apporter une solution Très haut Débit filaire complémentaire au FttH.Le projet vise la couverture FTTH du périmètre d'initiative publique, comprenant les 521 communes des Départements de Loir-et-Cher et de l'Indre-et-Loire, situées en dehors des zones d'investissement privé, soit 319 642 prises à terme.",324.0,,,,CF_NIV_SUIV,1114092839.0,EUR,,CF_NIV_SUIV,Val de Loire Fibre,,,27 rue Robert Nau,41000,BLOIS,FRB05,,,,,,,False,True,° Modification de la durée de la délégation ° Modification du calendrier de déploiement et de mise en réseau ° Modification de l'article de la convention relatif aux pénalités ° Modification des modalités de financement des investissements sous maîtrise d'ouvrage du Délégataire ° Modification du montant du Fonds de développement des services et des usages numériques ° Adaptation de la garantie construction ° Adaptation de la redevance de frais de contrôle ° Modification portant sur la conception du réseau,,"Les parties ont constaté que l'exécution de la convention était soumise à des difficultés pour la construction du réseau du fait notamment de la crise sanitaire liée à la propagation du Covid19. Cela a impacté le rythme du déploiement et entraîné la nécessité de réviser le calendrier de déploiement et de rationaliser certaines règles d'ingénierie. L'ampleur et la durée de la crise sanitaire apparaît comme une circonstance, qui ne pouvait être prévue par les parties, justifiant la modification de la convention et notamment sa prolongation de deux ans afin de préserver l'équilibre économique de la concession.",CF_NIV_SUIV,1114092839.0,EUR,CF_NIV_SUIV,1309622604.41,EUR
23,21-23917,CF_NIV_SUIV,32412100.0,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CODE_NUTS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">FRB04</CODE_NUTS>",Départements du Loir-et-Cher et de l'Indre-et-Loire," Les missions du délégataire sont les suivantes :° Mission no1 - Concevoir, construire et exploiter le réseau de Desserte FttH/FttE de la Phase 1° Mission no2  - Reprendre en affermage le réseau de dessert FttE Pré-BLOM établi sous maitrise d'ouvrage publique pour apporter une solution Très haut Débit filaire complémentaire au FttH.Le projet vise la couverture FTTH du périmètre d'initiative publique, comprenant les 521 communes des Départements de Loir-et-Cher et de l'Indre-et-Loire, situées en dehors des zones d'investissement privé, soit 319 642 prises à terme.",324.0,,,,CF_NIV_SUIV,1114092839.0,EUR,,CF_NIV_SUIV,Val de Loire Fibre,,,27 rue Robert Nau,41000,BLOIS,FRB05,,,,,,,False,True,° Modification de la durée de la délégation ° Modification du calendrier de déploiement et de mise en réseau ° Modification de l'article de la convention relatif aux pénalités ° Modification des modalités de financement des investissements sous maîtrise d'ouvrage du Délégataire ° Modification du montant du Fonds de développement des services et des usages numériques ° Adaptation de la garantie construction ° Adaptation de la redevance de frais de contrôle ° Modification portant sur la conception du réseau,,"Les parties ont constaté que l'exécution de la convention était soumise à des difficultés pour la construction du réseau du fait notamment de la crise sanitaire liée à la propagation du Covid19. Cela a impacté le rythme du déploiement et entraîné la nécessité de réviser le calendrier de déploiement et de rationaliser certaines règles d'ingénierie. L'ampleur et la durée de la crise sanitaire apparaît comme une circonstance, qui ne pouvait être prévue par les parties, justifiant la modification de la convention et notamment sa prolongation de deux ans afin de préserver l'équilibre économique de la concession.",CF_NIV_SUIV,1114092839.0,EUR,CF_NIV_SUIV,1309622604.41,EUR
24,21-23917,CF_NIV_SUIV,45232300.0,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CODE_NUTS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">FRB05</CODE_NUTS>",Départements du Loir-et-Cher et de l'Indre-et-Loire," Les missions du délégataire sont les suivantes :° Mission no1 - Concevoir, construire et exploiter le réseau de Desserte FttH/FttE de la Phase 1° Mission no2  - Reprendre en affermage le réseau de dessert FttE Pré-BLOM établi sous maitrise d'ouvrage publique pour apporter une solution Très haut Débit filaire complémentaire au FttH.Le projet vise la couverture FTTH du périmètre d'initiative publique, comprenant les 521 communes des Départements de Loir-et-Cher et de l'Indre-et-Loire, situées en dehors des zones d'investissement privé, soit 319 642 prises à terme.",324.0,,,,CF_NIV_SUIV,1114092839.0,EUR,,CF_NIV_SUIV,Val de Loire Fibre,,,27 rue Robert Nau,41000,BLOIS,FRB05,,,,,,,False,True,° Modification de la durée de la délégation ° Modification du calendrier de déploiement et de mise en réseau ° Modification de l'article de la convention relatif aux pénalités ° Modification des modalités de financement des investissements sous maîtrise d'ouvrage du Délégataire ° Modification du montant du Fonds de développement des services et des usages numériques ° Adaptation de la garantie construction ° Adaptation de la redevance de frais de contrôle ° Modification portant sur la conception du réseau,,"Les parties ont constaté que l'exécution de la convention était soumise à des difficultés pour la construction du réseau du fait notamment de la crise sanitaire liée à la propagation du Covid19. Cela a impacté le rythme du déploiement et entraîné la nécessité de réviser le calendrier de déploiement et de rationaliser certaines règles d'ingénierie. L'ampleur et la durée de la crise sanitaire apparaît comme une circonstance, qui ne pouvait être prévue par les parties, justifiant la modification de la convention et notamment sa prolongation de deux ans afin de préserver l'équilibre économique de la concession.",CF_NIV_SUIV,1114092839.0,EUR,CF_NIV_SUIV,1309622604.41,EUR
25,21-23917,CF_NIV_SUIV,45232300.0,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CODE_NUTS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">FRB04</CODE_NUTS>",Départements du Loir-et-Cher et de l'Indre-et-Loire," Les missions du délégataire sont les suivantes :° Mission no1 - Concevoir, construire et exploiter le réseau de Desserte FttH/FttE de la Phase 1° Mission no2  - Reprendre en affermage le réseau de dessert FttE Pré-BLOM établi sous maitrise d'ouvrage publique pour apporter une solution Très haut Débit filaire complémentaire au FttH.Le projet vise la couverture FTTH du périmètre d'initiative publique, comprenant les 521 communes des Départements de Loir-et-Cher et de l'Indre-et-Loire, situées en dehors des zones d'investissement privé, soit 319 642 prises à terme.",324.0,,,,CF_NIV_SUIV,1114092839.0,EUR,,CF_NIV_SUIV,Val de Loire Fibre,,,27 rue Robert Nau,41000,BLOIS,FRB05,,,,,,,False,True,° Modification de la durée de la délégation ° Modification du calendrier de déploiement et de mise en réseau ° Modification de l'article de la convention relatif aux pénalités ° Modification des modalités de financement des investissements sous maîtrise d'ouvrage du Délégataire ° Modification du montant du Fonds de développement des services et des usages numériques ° Adaptation de la garantie construction ° Adaptation de la redevance de frais de contrôle ° Modification portant sur la conception du réseau,,"Les parties ont constaté que l'exécution de la convention était soumise à des difficultés pour la construction du réseau du fait notamment de la crise sanitaire liée à la propagation du Covid19. Cela a impacté le rythme du déploiement et entraîné la nécessité de réviser le calendrier de déploiement et de rationaliser certaines règles d'ingénierie. L'ampleur et la durée de la crise sanitaire apparaît comme une circonstance, qui ne pouvait être prévue par les parties, justifiant la modification de la convention et notamment sa prolongation de deux ans afin de préserver l'équilibre économique de la concession.",CF_NIV_SUIV,1114092839.0,EUR,CF_NIV_SUIV,1309622604.41,EUR
26,21-23917,CF_NIV_SUIV,50332000.0,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CODE_NUTS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">FRB05</CODE_NUTS>",Départements du Loir-et-Cher et de l'Indre-et-Loire," Les missions du délégataire sont les suivantes :° Mission no1 - Concevoir, construire et exploiter le réseau de Desserte FttH/FttE de la Phase 1° Mission no2  - Reprendre en affermage le réseau de dessert FttE Pré-BLOM établi sous maitrise d'ouvrage publique pour apporter une solution Très haut Débit filaire complémentaire au FttH.Le projet vise la couverture FTTH du périmètre d'initiative publique, comprenant les 521 communes des Départements de Loir-et-Cher et de l'Indre-et-Loire, situées en dehors des zones d'investissement privé, soit 319 642 prises à terme.",324.0,,,,CF_NIV_SUIV,1114092839.0,EUR,,CF_NIV_SUIV,Val de Loire Fibre,,,27 rue Robert Nau,41000,BLOIS,FRB05,,,,,,,False,True,° Modification de la durée de la délégation ° Modification du calendrier de déploiement et de mise en réseau ° Modification de l'article de la convention relatif aux pénalités ° Modification des modalités de financement des investissements sous maîtrise d'ouvrage du Délégataire ° Modification du montant du Fonds de développement des services et des usages numériques ° Adaptation de la garantie construction ° Adaptation de la redevance de frais de contrôle ° Modification portant sur la conception du réseau,,"Les parties ont constaté que l'exécution de la convention était soumise à des difficultés pour la construction du réseau du fait notamment de la crise sanitaire liée à la propagation du Covid19. Cela a impacté le rythme du déploiement et entraîné la nécessité de réviser le calendrier de déploiement et de rationaliser certaines règles d'ingénierie. L'ampleur et la durée de la crise sanitaire apparaît comme une circonstance, qui ne pouvait être prévue par les parties, justifiant la modification de la convention et notamment sa prolongation de deux ans afin de préserver l'équilibre économique de la concession.",CF_NIV_SUIV,1114092839.0,EUR,CF_NIV_SUIV,1309622604.41,EUR
27,21-23917,CF_NIV_SUIV,50332000.0,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CODE_NUTS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">FRB04</CODE_NUTS>",Départements du Loir-et-Cher et de l'Indre-et-Loire," Les missions du délégataire sont les suivantes :° Mission no1 - Concevoir, construire et exploiter le réseau de Desserte FttH/FttE de la Phase 1° Mission no2  - Reprendre en affermage le réseau de dessert FttE Pré-BLOM établi sous maitrise d'ouvrage publique pour apporter une solution Très haut Débit filaire complémentaire au FttH.Le projet vise la couverture FTTH du périmètre d'initiative publique, comprenant les 521 communes des Départements de Loir-et-Cher et de l'Indre-et-Loire, situées en dehors des zones d'investissement privé, soit 319 642 prises à terme.",324.0,,,,CF_NIV_SUIV,1114092839.0,EUR,,CF_NIV_SUIV,Val de Loire Fibre,,,27 rue Robert Nau,41000,BLOIS,FRB05,,,,,,,False,True,° Modification de la durée de la délégation ° Modification du calendrier de déploiement et de mise en réseau ° Modification de l'article de la convention relatif aux pénalités ° Modification des modalités de financement des investissements sous maîtrise d'ouvrage du Délégataire ° Modification du montant du Fonds de développement des services et des usages numériques ° Adaptation de la garantie construction ° Adaptation de la redevance de frais de contrôle ° Modification portant sur la conception du réseau,,"Les parties ont constaté que l'exécution de la convention était soumise à des difficultés pour la construction du réseau du fait notamment de la crise sanitaire liée à la propagation du Covid19. Cela a impacté le rythme du déploiement et entraîné la nécessité de réviser le calendrier de déploiement et de rationaliser certaines règles d'ingénierie. L'ampleur et la durée de la crise sanitaire apparaît comme une circonstance, qui ne pouvait être prévue par les parties, justifiant la modification de la convention et notamment sa prolongation de deux ans afin de préserver l'équilibre économique de la concession.",CF_NIV_SUIV,1114092839.0,EUR,CF_NIV_SUIV,1309622604.41,EUR
28,21-242,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
29,21-24506,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
30,21-26276,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
31,21-26306,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
32,21-26408,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
33,21-26907,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
34,21-27158,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
35,21-27362,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
36,21-27475,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
37,21-27868,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
38,21-29893,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
39,21-30458,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
40,21-30810,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
41,21-30827,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
42,21-31711,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
43,21-32099,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
44,21-32483,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
45,21-33098,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
46,21-33396,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
47,21-34777,CF_NIV_SUIV,,,,,,,,,,CF_NIV_SUIV,,,,CF_NIV_SUIV,,,,,None,,,,,,,,,False,False,,,,CF_NIV_SUIV,,,CF_NIV_SUIV,,
