BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
21-151092,2021-11-21 00:00:00,,2022-01-19 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,33,,"PRESTATIONS DE SERVICES POUR LE NETTOYAGE, L'ENTRETIEN ET LA MAINTENANCE DES TOITURES DES BATIMENTS MUNICIPAUX DE LA VILLE DE BLANQUEFORT 2021-BLA043-045"
21-151093,2021-11-17 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,44,,Service de préfinancement de la T2A
21-151094,2021-11-17 00:00:00,,2021-12-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,44,,"marché global de performance relatif à la conception, réalisation et maintenance d'un groupe scolaire situé à nantes sud"
21-151094,2021-11-17 00:00:00,,2021-12-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,44,,"marché global de performance relatif à la conception, réalisation et maintenance d'un groupe scolaire situé à nantes sud"
21-151094,2021-11-17 00:00:00,,2021-12-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,44,,"marché global de performance relatif à la conception, réalisation et maintenance d'un groupe scolaire situé à nantes sud"
21-151095,2021-11-17 00:00:00,,2021-12-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,160,Impression,CF_NIV_SUIV,False,False,94,,Conception et réalisation de supports de communication pour l'Institut national de l'information géographique et forestière (IGN)
21-151096,2021-11-15 00:00:00,,2022-02-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,276,Produits de l'agriculture,CF_NIV_SUIV,False,True,68,,"ACCORD-CADRE A BONS DE COMMANDE POUR LA FOURNITURE ET LA LIVRAISON D'ARBRES, CONIFERES, ARBUSTES, ROSIERS, PLANTES VIVACES, AROMATIQUES ET GRAMINEES, POUR LE SERVICE DES ESPACES VERTS DE LA VILLE"
21-151097,2021-11-17 00:00:00,,2021-12-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,44,,Prestation d'assurance 'Flotte automobiles et risques annexes'
21-151097,2021-11-17 00:00:00,,2021-12-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,44,,Prestation d'assurance 'Flotte automobiles et risques annexes'
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57,Charpente,CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,63,"Cloison, faux plafond",CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,223,Métallerie,CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,270,Plomberie (travaux),CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,308,Revêtements de sols,CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,319,Sanitaire,CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,321,Serrurerie,CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151098,2021-11-15 00:00:00,2021-12-09 17:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,341,Terrassement,CF_NIV_SUIV,False,False,4,,REALISATION D'UN LOCAL TECHNIQUE COMMUNAL
21-151100,2021-11-17 00:00:00,,2021-12-21 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,True,29,,Fourniture de véhicules utilitaires (VU) de la catégorie internationale N1 et de véhicules légers (VL) de la catégorie M1
21-151101,2021-11-17 00:00:00,,2021-12-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,162,Informatique (matériel),CF_NIV_SUIV,False,False,69,,renouvellement et modification de l'infrastructure de virtualisation
21-151101,2021-11-17 00:00:00,,2021-12-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,69,,renouvellement et modification de l'infrastructure de virtualisation
21-151101,2021-11-17 00:00:00,,2021-12-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,453,Informatique (assistance),CF_NIV_SUIV,False,False,69,,renouvellement et modification de l'infrastructure de virtualisation
21-151101,2021-11-17 00:00:00,,2021-12-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,454,Informatique (maintenance serveurs et réseaux),CF_NIV_SUIV,False,False,69,,renouvellement et modification de l'infrastructure de virtualisation
21-151102,2021-11-15 00:00:00,,2022-01-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,6,Alimentation en eau potable,CF_NIV_SUIV,False,False,49,,Concession de service public de production et distribution d'eau potable
21-151103,2021-11-17 00:00:00,,2021-12-21 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,95,Droguerie,CF_NIV_SUIV,False,True,59,,"Centrale d'Achat Métropolitaine - Acquisition de papiers sanitaires, et de matériels et produits de droguerie"
21-151103,2021-11-17 00:00:00,,2021-12-21 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,153,Hygiène (articles),CF_NIV_SUIV,False,True,59,,"Centrale d'Achat Métropolitaine - Acquisition de papiers sanitaires, et de matériels et produits de droguerie"
21-151104,2021-11-17 00:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,59,,Mission d'assistance à maîtrise d'ouvrage pour la construction d'une méthodologie d'évaluation de la démarche quartier à santé positive à Concorde - Lille
21-151105,2021-11-15 00:00:00,,2022-01-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,35,,Réaménagement d'un sous-sol et rdc d'un bâtiment à Roscoff - lot froid-climatisation
21-151106,2021-11-15 00:00:00,2021-12-10 12:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,93,Dragage,CF_NIV_SUIV,False,True,56,,Port de Lorient - Dragage d'entretien 2022
21-151106,2021-11-15 00:00:00,2021-12-10 12:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,93,Dragage,CF_NIV_SUIV,False,True,35,,Port de Lorient - Dragage d'entretien 2022
21-151106,2021-11-15 00:00:00,2021-12-10 12:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,93,Dragage,CF_NIV_SUIV,False,True,29,,Port de Lorient - Dragage d'entretien 2022
21-151106,2021-11-15 00:00:00,2021-12-10 12:00:00,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,93,Dragage,CF_NIV_SUIV,False,True,22,,Port de Lorient - Dragage d'entretien 2022
21-151107,2021-11-17 00:00:00,,2021-12-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,59,"Chauffage (exploitation, entretien)",CF_NIV_SUIV,True,True,92,,Délégation de service public pour la gestion et l'exploitation du réseau de chaleur et de froid de la ville de Puteaux
21-151109,2021-11-15 00:00:00,2021-12-17 12:00:00,2021-12-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,79,,"La présente consultation a pour objet l'ordonnancement, la planification, le pilotage et la coordination des tâches relatives à la conception jusqu'à la réalisation des travaux du Pôle Gare"
21-151109,2021-11-15 00:00:00,2021-12-17 12:00:00,2021-12-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,16,,"La présente consultation a pour objet l'ordonnancement, la planification, le pilotage et la coordination des tâches relatives à la conception jusqu'à la réalisation des travaux du Pôle Gare"
21-151109,2021-11-15 00:00:00,2021-12-17 12:00:00,2021-12-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,17,,"La présente consultation a pour objet l'ordonnancement, la planification, le pilotage et la coordination des tâches relatives à la conception jusqu'à la réalisation des travaux du Pôle Gare"
21-151109,2021-11-15 00:00:00,2021-12-17 12:00:00,2021-12-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,455,Ingénierie,CF_NIV_SUIV,False,False,86,,"La présente consultation a pour objet l'ordonnancement, la planification, le pilotage et la coordination des tâches relatives à la conception jusqu'à la réalisation des travaux du Pôle Gare"
21-151110,2021-11-19 00:00:00,2021-12-15 12:00:00,2021-12-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,309,Revêtements muraux,CF_NIV_SUIV,False,False,20B,,Réhabilitation du bâtiment alberti pour l'université de corse. Lot no11 : Traitement de façades (Ite).
21-151110,2021-11-19 00:00:00,2021-12-15 12:00:00,2021-12-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,309,Revêtements muraux,CF_NIV_SUIV,False,False,20A,,Réhabilitation du bâtiment alberti pour l'université de corse. Lot no11 : Traitement de façades (Ite).
21-151111,2021-11-15 00:00:00,2021-11-30 12:00:00,2021-11-30 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,88,Denrées alimentaires,CF_NIV_SUIV,False,True,71,,Fourniture de laits infantiles pour les établissements membres du GHT de la Bourgogne Méridionale
21-151111,2021-11-15 00:00:00,2021-11-30 12:00:00,2021-11-30 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,407,Diététique,CF_NIV_SUIV,False,True,71,,Fourniture de laits infantiles pour les établissements membres du GHT de la Bourgogne Méridionale
21-151112,2021-11-15 00:00:00,,2021-12-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,169,Isolation,CF_NIV_SUIV,False,False,92,,Réhabilitation du complexe sportif Jean Dame (4 lots)
21-151112,2021-11-15 00:00:00,,2021-12-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,92,,Réhabilitation du complexe sportif Jean Dame (4 lots)
21-151112,2021-11-15 00:00:00,,2021-12-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,False,92,,Réhabilitation du complexe sportif Jean Dame (4 lots)
21-151112,2021-11-15 00:00:00,,2021-12-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,308,Revêtements de sols,CF_NIV_SUIV,False,False,92,,Réhabilitation du complexe sportif Jean Dame (4 lots)
21-151112,2021-11-15 00:00:00,,2021-12-15 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,309,Revêtements muraux,CF_NIV_SUIV,False,False,92,,Réhabilitation du complexe sportif Jean Dame (4 lots)
21-151113,2021-11-17 00:00:00,,2022-01-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,38,Bois,CF_NIV_SUIV,False,False,62,,"Valorisaiton, traitement du bois - Collecte et traitement des huiles noires"
21-151113,2021-11-17 00:00:00,,2022-01-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,404,Déchets non ménagers (prestations),CF_NIV_SUIV,False,False,62,,"Valorisaiton, traitement du bois - Collecte et traitement des huiles noires"
21-151114,2021-11-17 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,64,Clôture,CF_NIV_SUIV,False,False,93,,Bail - Travaux d'entretien des bâtiments communaux
21-151114,2021-11-17 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,87,Démolition,CF_NIV_SUIV,False,False,93,,Bail - Travaux d'entretien des bâtiments communaux
21-151114,2021-11-17 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,93,,Bail - Travaux d'entretien des bâtiments communaux
21-151114,2021-11-17 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,False,93,,Bail - Travaux d'entretien des bâtiments communaux
21-151114,2021-11-17 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,223,Métallerie,CF_NIV_SUIV,False,False,93,,Bail - Travaux d'entretien des bâtiments communaux
21-151114,2021-11-17 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,False,93,,Bail - Travaux d'entretien des bâtiments communaux
21-151114,2021-11-17 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,308,Revêtements de sols,CF_NIV_SUIV,False,False,93,,Bail - Travaux d'entretien des bâtiments communaux
21-151114,2021-11-17 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,345,Tous corps d'état,CF_NIV_SUIV,False,False,93,,Bail - Travaux d'entretien des bâtiments communaux
21-151114,2021-11-17 00:00:00,,2022-01-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,363,Vitrerie,CF_NIV_SUIV,False,False,93,,Bail - Travaux d'entretien des bâtiments communaux
21-151115,2021-11-15 00:00:00,2021-12-07 17:00:00,2021-12-07 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,280,Produits pharmaceutiques,CF_NIV_SUIV,False,True,16,,"Acquisition de matériels et produits de soins, de premier secours, d'hygiène et de puériculture - 3 lots."
